Workstream,Year,Worktype,Series,FTE Multiplier,FTEs,Selected Returns,Workstream(2),Filter By Year,Filter By Worktype,Filter By Series
FLD_EXAM,Y-2013,BRTF112015,S-0335,0.000085,0.00603386867790595,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0335
FLD_EXAM,Y-2013,BRTF112015,S-0340,0.000772,0.0548017249334516,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0340
FLD_EXAM,Y-2013,BRTF112015,S-0343,0.000626,0.0444376681455191,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0343
FLD_EXAM,Y-2013,BRTF112015,S-0344,0.000532,0.0377649192546584,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0344
FLD_EXAM,Y-2013,BRTF112015,S-0356,0.000018,0.00127776042590949,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0356
FLD_EXAM,Y-2013,BRTF112015,S-0399,0.00009,0.00638880212954747,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0399
FLD_EXAM,Y-2013,BRTF112015,S-0501,0.000577,0.0409593203194321,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0501
FLD_EXAM,Y-2013,BRTF112015,S-0503,0.000891,0.06324914108252,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0503
FLD_EXAM,Y-2013,BRTF112015,S-0512,0.035401,2.51299982431233,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0512
FLD_EXAM,Y-2013,BRTF112015,S-0560,0.000007,0.000496906832298137,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0560
FLD_EXAM,Y-2013,BRTF112015,S-0592,0.001166,0.0827704809228039,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0592
FLD_EXAM,Y-2013,BRTF112015,S-0599,0.000127,0.00901530967169476,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0599
FLD_EXAM,Y-2013,BRTF112015,S-0905,0.00001,0.000709866903283052,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0905
FLD_EXAM,Y-2013,BRTF112015,S-0962,0.000004,0.000283946761313221,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0962
FLD_EXAM,Y-2013,BRTF112015,S-0986,0.000001,0.0000709866903283052,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0986
FLD_EXAM,Y-2013,BRTF112015,S-0987,0.000006,0.000425920141969831,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-0987
FLD_EXAM,Y-2013,BRTF112015,S-1035,0.000006,0.000425920141969831,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-1035
FLD_EXAM,Y-2013,BRTF112015,S-1169,0.000024,0.00170368056787933,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-1169
FLD_EXAM,Y-2013,BRTF112015,S-1515,0.000004,0.000283946761313221,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-1515
FLD_EXAM,Y-2013,BRTF112015,S-1802,0.000001,0.0000709866903283052,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-1802
FLD_EXAM,Y-2013,BRTF112015,S-2210,0.000047,0.00333637444543035,70.9866903283052,FLD_EXAM,Y-2013,BRTF112015,S-2210
FLD_EXAM,Y-2013,BRTF11202,S-0080,0.000005,0.0306238641114465,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0080
FLD_EXAM,Y-2013,BRTF11202,S-0201,0.000003,0.0183743184668679,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0201
FLD_EXAM,Y-2013,BRTF11202,S-0203,0.000003,0.0183743184668679,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0203
FLD_EXAM,Y-2013,BRTF11202,S-0260,0.000003,0.0183743184668679,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0260
FLD_EXAM,Y-2013,BRTF11202,S-0301,0.000259,1.58631616097293,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0301
FLD_EXAM,Y-2013,BRTF11202,S-0303,0.00129,7.90095694075318,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0303
FLD_EXAM,Y-2013,BRTF11202,S-0304,0.000016,0.0979963651566286,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0304
FLD_EXAM,Y-2013,BRTF11202,S-0305,0.000054,0.330737732403622,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0305
FLD_EXAM,Y-2013,BRTF11202,S-0313,0.000005,0.0306238641114465,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0313
FLD_EXAM,Y-2013,BRTF11202,S-0318,0.00948,58.0628463553025,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0318
FLD_EXAM,Y-2013,BRTF11202,S-0322,0.000023,0.140869774912654,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0322
FLD_EXAM,Y-2013,BRTF11202,S-0326,0.000148,0.906466377698815,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0326
FLD_EXAM,Y-2013,BRTF11202,S-0335,0.00015,0.918715923343393,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0335
FLD_EXAM,Y-2013,BRTF11202,S-0340,0.001358,8.31744149266886,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0340
FLD_EXAM,Y-2013,BRTF11202,S-0343,0.001101,6.74337487734051,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0343
FLD_EXAM,Y-2013,BRTF11202,S-0344,0.000935,5.72666258884049,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0344
FLD_EXAM,Y-2013,BRTF11202,S-0356,0.000031,0.189867957490968,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0356
FLD_EXAM,Y-2013,BRTF11202,S-0399,0.000158,0.967714105921708,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0399
FLD_EXAM,Y-2013,BRTF11202,S-0501,0.001016,6.22276918744592,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0501
FLD_EXAM,Y-2013,BRTF11202,S-0503,0.001567,9.59751901252732,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0503
FLD_EXAM,Y-2013,BRTF11202,S-0512,0.062278,381.438601826532,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0512
FLD_EXAM,Y-2013,BRTF11202,S-0560,0.000013,0.0796220466897608,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0560
FLD_EXAM,Y-2013,BRTF11202,S-0592,0.002052,12.5680338313376,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0592
FLD_EXAM,Y-2013,BRTF11202,S-0599,0.000223,1.36582433937051,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0599
FLD_EXAM,Y-2013,BRTF11202,S-0905,0.000018,0.110245910801207,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0905
FLD_EXAM,Y-2013,BRTF11202,S-0962,0.000008,0.0489981825783143,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0962
FLD_EXAM,Y-2013,BRTF11202,S-0986,0.000003,0.0183743184668679,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0986
FLD_EXAM,Y-2013,BRTF11202,S-0987,0.00001,0.0612477282228929,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-0987
FLD_EXAM,Y-2013,BRTF11202,S-1035,0.00001,0.0612477282228929,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-1035
FLD_EXAM,Y-2013,BRTF11202,S-1169,0.000041,0.251115685713861,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-1169
FLD_EXAM,Y-2013,BRTF11202,S-1515,0.000008,0.0489981825783143,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-1515
FLD_EXAM,Y-2013,BRTF11202,S-1802,0.000003,0.0183743184668679,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-1802
FLD_EXAM,Y-2013,BRTF11202,S-2210,0.000083,0.508356144250011,6124.77282228929,FLD_EXAM,Y-2013,BRTF11202,S-2210
FLD_EXAM,Y-2013,BRTF11203,S-0080,0.000001,0.00422936045717296,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0080
FLD_EXAM,Y-2013,BRTF11203,S-0201,0.000001,0.00422936045717296,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0201
FLD_EXAM,Y-2013,BRTF11203,S-0203,0.000001,0.00422936045717296,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0203
FLD_EXAM,Y-2013,BRTF11203,S-0260,0.000001,0.00422936045717296,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0260
FLD_EXAM,Y-2013,BRTF11203,S-0301,0.000055,0.232614825144513,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0301
FLD_EXAM,Y-2013,BRTF11203,S-0303,0.000275,1.16307412572256,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0303
FLD_EXAM,Y-2013,BRTF11203,S-0304,0.000003,0.0126880813715189,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0304
FLD_EXAM,Y-2013,BRTF11203,S-0305,0.000012,0.0507523254860755,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0305
FLD_EXAM,Y-2013,BRTF11203,S-0313,0.000001,0.00422936045717296,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0313
FLD_EXAM,Y-2013,BRTF11203,S-0318,0.002023,8.55599620486089,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0318
FLD_EXAM,Y-2013,BRTF11203,S-0322,0.000005,0.0211468022858648,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0322
FLD_EXAM,Y-2013,BRTF11203,S-0326,0.000032,0.135339534629535,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0326
FLD_EXAM,Y-2013,BRTF11203,S-0335,0.000032,0.135339534629535,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0335
FLD_EXAM,Y-2013,BRTF11203,S-0340,0.00029,1.22651453258016,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0340
FLD_EXAM,Y-2013,BRTF11203,S-0343,0.000235,0.993899707435645,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0343
FLD_EXAM,Y-2013,BRTF11203,S-0344,0.0002,0.845872091434591,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0344
FLD_EXAM,Y-2013,BRTF11203,S-0356,0.000007,0.0296055232002107,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0356
FLD_EXAM,Y-2013,BRTF11203,S-0399,0.000034,0.143798255543881,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0399
FLD_EXAM,Y-2013,BRTF11203,S-0501,0.000217,0.917771219206531,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0501
FLD_EXAM,Y-2013,BRTF11203,S-0503,0.000334,1.41260639269577,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0503
FLD_EXAM,Y-2013,BRTF11203,S-0512,0.013288,56.1997417549142,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0512
FLD_EXAM,Y-2013,BRTF11203,S-0560,0.000003,0.0126880813715189,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0560
FLD_EXAM,Y-2013,BRTF11203,S-0592,0.000438,1.85245988024176,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0592
FLD_EXAM,Y-2013,BRTF11203,S-0599,0.000048,0.203009301944302,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0599
FLD_EXAM,Y-2013,BRTF11203,S-0905,0.000004,0.0169174418286918,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0905
FLD_EXAM,Y-2013,BRTF11203,S-0962,0.000002,0.00845872091434591,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0962
FLD_EXAM,Y-2013,BRTF11203,S-0986,0.000001,0.00422936045717296,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0986
FLD_EXAM,Y-2013,BRTF11203,S-0987,0.000002,0.00845872091434591,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-0987
FLD_EXAM,Y-2013,BRTF11203,S-1035,0.000002,0.00845872091434591,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-1035
FLD_EXAM,Y-2013,BRTF11203,S-1169,0.000009,0.0380642441145566,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-1169
FLD_EXAM,Y-2013,BRTF11203,S-1515,0.000002,0.00845872091434591,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-1515
FLD_EXAM,Y-2013,BRTF11203,S-1802,0.000001,0.00422936045717296,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-1802
FLD_EXAM,Y-2013,BRTF11203,S-2210,0.000018,0.0761284882291132,4229.36045717296,FLD_EXAM,Y-2013,BRTF11203,S-2210
FLD_EXAM,Y-2013,BRTF11204,S-0303,0.001838,5.62145790185981,3058.46458207824,FLD_EXAM,Y-2013,BRTF11204,S-0303
FLD_EXAM,Y-2013,BRTF11204,S-0318,0.013507,41.3106811101308,3058.46458207824,FLD_EXAM,Y-2013,BRTF11204,S-0318
FLD_EXAM,Y-2013,BRTF11204,S-0340,0.001934,5.91507050173932,3058.46458207824,FLD_EXAM,Y-2013,BRTF11204,S-0340
FLD_EXAM,Y-2013,BRTF11204,S-0343,0.001569,4.79873092928076,3058.46458207824,FLD_EXAM,Y-2013,BRTF11204,S-0343
FLD_EXAM,Y-2013,BRTF11204,S-0503,0.002233,6.82955141178071,3058.46458207824,FLD_EXAM,Y-2013,BRTF11204,S-0503
FLD_EXAM,Y-2013,BRTF11204,S-0512,0.088736,271.395913155295,3058.46458207824,FLD_EXAM,Y-2013,BRTF11204,S-0512
FLD_EXAM,Y-2013,BRTF11204,S-0592,0.002924,8.94295043799677,3058.46458207824,FLD_EXAM,Y-2013,BRTF11204,S-0592
FLD_EXAM,Y-2014,BRTF10651,S-0080,0.000004,0.0195646616144794,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0080
FLD_EXAM,Y-2014,BRTF10651,S-0201,0.000002,0.00978233080723971,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0201
FLD_EXAM,Y-2014,BRTF10651,S-0203,0.000002,0.00978233080723971,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0203
FLD_EXAM,Y-2014,BRTF10651,S-0260,0.000002,0.00978233080723971,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0260
FLD_EXAM,Y-2014,BRTF10651,S-0301,0.000181,0.885300938055194,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0301
FLD_EXAM,Y-2014,BRTF10651,S-0304,0.000011,0.0538028194398184,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0304
FLD_EXAM,Y-2014,BRTF10651,S-0305,0.000038,0.185864285337555,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0305
FLD_EXAM,Y-2014,BRTF10651,S-0313,0.000004,0.0195646616144794,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0313
FLD_EXAM,Y-2014,BRTF10651,S-0322,0.000016,0.0782586464579177,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0322
FLD_EXAM,Y-2014,BRTF10651,S-0326,0.000103,0.503790036572845,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0326
FLD_EXAM,Y-2014,BRTF10651,S-0335,0.000105,0.513572367380085,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0335
FLD_EXAM,Y-2014,BRTF10651,S-0356,0.000022,0.107605638879637,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0356
FLD_EXAM,Y-2014,BRTF10651,S-0399,0.000111,0.542919359801804,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0399
FLD_EXAM,Y-2014,BRTF10651,S-0560,0.000009,0.0440204886325787,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0560
FLD_EXAM,Y-2014,BRTF10651,S-0599,0.000156,0.763021802964698,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0599
FLD_EXAM,Y-2014,BRTF10651,S-0905,0.000013,0.0635851502470581,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0905
FLD_EXAM,Y-2014,BRTF10651,S-0962,0.000005,0.0244558270180993,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0962
FLD_EXAM,Y-2014,BRTF10651,S-0986,0.000002,0.00978233080723971,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0986
FLD_EXAM,Y-2014,BRTF10651,S-0987,0.000007,0.034238157825339,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-0987
FLD_EXAM,Y-2014,BRTF10651,S-1035,0.000007,0.034238157825339,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-1035
FLD_EXAM,Y-2014,BRTF10651,S-1169,0.000029,0.141843796704976,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-1169
FLD_EXAM,Y-2014,BRTF10651,S-1515,0.000005,0.0244558270180993,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-1515
FLD_EXAM,Y-2014,BRTF10651,S-1802,0.000002,0.00978233080723971,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-1802
FLD_EXAM,Y-2014,BRTF10651,S-2210,0.000058,0.283687593409952,4891.16540361986,FLD_EXAM,Y-2014,BRTF10651,S-2210
FLD_EXAM,Y-2014,BRTF10652,S-0080,0.000002,0.00853421439118809,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0080
FLD_EXAM,Y-2014,BRTF10652,S-0201,0.000001,0.00426710719559405,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0201
FLD_EXAM,Y-2014,BRTF10652,S-0203,0.000001,0.00426710719559405,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0203
FLD_EXAM,Y-2014,BRTF10652,S-0260,0.000001,0.00426710719559405,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0260
FLD_EXAM,Y-2014,BRTF10652,S-0301,0.000077,0.328567254060742,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0301
FLD_EXAM,Y-2014,BRTF10652,S-0303,0.000383,1.63430205591252,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0303
FLD_EXAM,Y-2014,BRTF10652,S-0304,0.000005,0.0213355359779702,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0304
FLD_EXAM,Y-2014,BRTF10652,S-0305,0.000016,0.0682737151295047,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0305
FLD_EXAM,Y-2014,BRTF10652,S-0313,0.000002,0.00853421439118809,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0313
FLD_EXAM,Y-2014,BRTF10652,S-0318,0.002812,11.9991054340105,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0318
FLD_EXAM,Y-2014,BRTF10652,S-0322,0.000007,0.0298697503691583,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0322
FLD_EXAM,Y-2014,BRTF10652,S-0326,0.000044,0.187752716606138,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0326
FLD_EXAM,Y-2014,BRTF10652,S-0335,0.000045,0.192019823801732,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0335
FLD_EXAM,Y-2014,BRTF10652,S-0340,0.000403,1.7196441998244,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0340
FLD_EXAM,Y-2014,BRTF10652,S-0343,0.000327,1.39534405295925,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0343
FLD_EXAM,Y-2014,BRTF10652,S-0344,0.000277,1.18198869317955,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0344
FLD_EXAM,Y-2014,BRTF10652,S-0356,0.000009,0.0384039647603464,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0356
FLD_EXAM,Y-2014,BRTF10652,S-0399,0.000047,0.20055403819292,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0399
FLD_EXAM,Y-2014,BRTF10652,S-0501,0.000301,1.28439926587381,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0501
FLD_EXAM,Y-2014,BRTF10652,S-0503,0.000465,1.98420484595123,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0503
FLD_EXAM,Y-2014,BRTF10652,S-0512,0.018474,78.8305383314044,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0512
FLD_EXAM,Y-2014,BRTF10652,S-0560,0.000004,0.0170684287823762,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0560
FLD_EXAM,Y-2014,BRTF10652,S-0592,0.000609,2.59866828211677,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0592
FLD_EXAM,Y-2014,BRTF10652,S-0599,0.000066,0.281629074909207,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0599
FLD_EXAM,Y-2014,BRTF10652,S-0905,0.000005,0.0213355359779702,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0905
FLD_EXAM,Y-2014,BRTF10652,S-0962,0.000002,0.00853421439118809,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0962
FLD_EXAM,Y-2014,BRTF10652,S-0986,0.000001,0.00426710719559405,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0986
FLD_EXAM,Y-2014,BRTF10652,S-0987,0.000003,0.0128013215867821,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-0987
FLD_EXAM,Y-2014,BRTF10652,S-1035,0.000003,0.0128013215867821,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-1035
FLD_EXAM,Y-2014,BRTF10652,S-1169,0.000012,0.0512052863471285,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-1169
FLD_EXAM,Y-2014,BRTF10652,S-1515,0.000002,0.00853421439118809,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-1515
FLD_EXAM,Y-2014,BRTF10652,S-1802,0.000001,0.00426710719559405,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-1802
FLD_EXAM,Y-2014,BRTF10652,S-2210,0.000025,0.106677679889851,4267.10719559405,FLD_EXAM,Y-2014,BRTF10652,S-2210
FLD_EXAM,Y-2014,BRTF10653,S-0080,0.000001,0.000235896194643098,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0080
FLD_EXAM,Y-2014,BRTF10653,S-0201,0,0,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0201
FLD_EXAM,Y-2014,BRTF10653,S-0203,0,0,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0203
FLD_EXAM,Y-2014,BRTF10653,S-0260,0,0,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0260
FLD_EXAM,Y-2014,BRTF10653,S-0301,0.000042,0.0099076401750101,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0301
FLD_EXAM,Y-2014,BRTF10653,S-0303,0.000207,0.0488305122911212,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0303
FLD_EXAM,Y-2014,BRTF10653,S-0304,0.000002,0.000471792389286195,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0304
FLD_EXAM,Y-2014,BRTF10653,S-0305,0.000009,0.00212306575178788,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0305
FLD_EXAM,Y-2014,BRTF10653,S-0313,0.000001,0.000235896194643098,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0313
FLD_EXAM,Y-2014,BRTF10653,S-0318,0.001522,0.359034008246795,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0318
FLD_EXAM,Y-2014,BRTF10653,S-0322,0.000004,0.000943584778572391,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0322
FLD_EXAM,Y-2014,BRTF10653,S-0326,0.000024,0.00566150867143434,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0326
FLD_EXAM,Y-2014,BRTF10653,S-0335,0.000024,0.00566150867143434,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0335
FLD_EXAM,Y-2014,BRTF10653,S-0340,0.000218,0.0514253704321953,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0340
FLD_EXAM,Y-2014,BRTF10653,S-0343,0.000177,0.0417536264518283,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0343
FLD_EXAM,Y-2014,BRTF10653,S-0344,0.00015,0.0353844291964647,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0344
FLD_EXAM,Y-2014,BRTF10653,S-0356,0.000005,0.00117948097321549,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0356
FLD_EXAM,Y-2014,BRTF10653,S-0399,0.000025,0.00589740486607744,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0399
FLD_EXAM,Y-2014,BRTF10653,S-0501,0.000163,0.0384510797268249,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0501
FLD_EXAM,Y-2014,BRTF10653,S-0503,0.000252,0.0594458410500606,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0503
FLD_EXAM,Y-2014,BRTF10653,S-0512,0.01,2.35896194643098,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0512
FLD_EXAM,Y-2014,BRTF10653,S-0560,0.000002,0.000471792389286195,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0560
FLD_EXAM,Y-2014,BRTF10653,S-0592,0.000329,0.0776098480375791,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0592
FLD_EXAM,Y-2014,BRTF10653,S-0599,0.000036,0.00849226300715152,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0599
FLD_EXAM,Y-2014,BRTF10653,S-0905,0.000003,0.000707688583929293,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0905
FLD_EXAM,Y-2014,BRTF10653,S-0962,0.000001,0.000235896194643098,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0962
FLD_EXAM,Y-2014,BRTF10653,S-0986,0,0,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0986
FLD_EXAM,Y-2014,BRTF10653,S-0987,0.000002,0.000471792389286195,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-0987
FLD_EXAM,Y-2014,BRTF10653,S-1035,0.000002,0.000471792389286195,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-1035
FLD_EXAM,Y-2014,BRTF10653,S-1169,0.000007,0.00165127336250168,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-1169
FLD_EXAM,Y-2014,BRTF10653,S-1515,0.000001,0.000235896194643098,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-1515
FLD_EXAM,Y-2014,BRTF10653,S-1802,0,0,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-1802
FLD_EXAM,Y-2014,BRTF10653,S-2210,0.000013,0.00306665053036027,235.896194643098,FLD_EXAM,Y-2014,BRTF10653,S-2210
FLD_EXAM,Y-2014,BRTF1120,S-0080,0.000003,0.00147062460450766,490.208201502553,FLD_EXAM,Y-2014,BRTF1120,S-0080
